"Legend of the Galactic Heroes: My Conquest is the Sea of Stars","3014"
"Master Keaton OVA","1910"
"GaoGaiGar Final","1382"
"Iga no Kabamaru","2762"
"Slam Dunk","170"
"Lupin III: The Castle of Cagliostro","1430"
"Silver Fang","589"
"The Rose of Versailles","338"
"Future Boy Conan","302"
"Romeo no Aoi Sora","2559"
"Mobile Suit Gundam Wing: Operation Meteor","3626"
"City Hunter 3","1472"
"City Hunter 2","1471"
"Master Keaton","1483"
"Banner of the Stars","396"
"Urusei Yatsura Movie 2: Beautiful Dreamer","1921"
"New Kimagure Orange Road: Summer's Beginning","2098"
"Ranma 1/2 Super","1011"
"Lupin III: Part II","1425"
"Kimagure Orange Road: I Want to Return to That Day","2454"
"Memories","1462"
"Macross Plus Movie Edition","1211"
"Thunder Jet","3907"
"Arcadia of My Youth","2202"
"City Hunter '91","1473"
"Run Melos!","4876"
"Sakigake!! Otokojuku","2903"
"Stop!! Hibari-kun!","3332"
"Irresponsible Captain Tylor OVA","1168"
"Ah! My Goddess: The Movie","304"
"Urusei Yatsura OVA","1919"
"Mobile Suit Gundam 0080: War in the Pocket","82"
"Slayers: The Book of Spells","1170"
"Touch","1065"
"Urusei Yatsura Movie 5: The Final Chapter","1924"
"Gosho Aoyama's Collection of Short Stories","5578"
"Ganbare Genki","3213"
"Slam Dunk Movie 4","2499"
"Star Blazers: The Comet Empire","1651"
"Fusha no Sha","7477"
"Jin-Roh: The Wolf Brigade","570"
"Royal Space Force: The Wings of Honneamise","1034"
"Crest of the Stars: Birth","1124"
"Slam Dunk Movie 3","2498"
"Kimagure Orange Road OVA","2458"
"Lupin III: Farewell to Nostradamus","1419"
"Kimagure Orange Road","1087"
"Kindaichi Shounen no Jikenbo","2076"
"Slam Dunk Movie 2","1861"
"Princess Nine","1846"
"City Hunter: Goodbye My Sweetheart","1478"
"Dragon Quest: Dai no Daibouken","7435"
"Space Adventure Cobra","2451"
"Lupin III: Dead or Alive","1416"
"They Were Eleven","1901"
"Maison Ikkoku: Kanketsuhen","2460"
"CB Chara Go Nagai World","2692"
"Boys Over Flowers","106"
"Slam Dunk Movie 1","1764"
"Ashita no Joe 2","2921"
"Shoubushi Densetsu Tetsuya","3369"
"Soar High! Isami","3036"
"Little Nemo: Adventures in Slumberland","2286"
"Captain Harlock: Arcadia of my Youth - Endless Orbit SSX","2203"
"Lupin III: The Fuma Conspiracy","1432"
"City Hunter","1470"
"Gosenzo-sama Banbanzai!","4639"
"City Hunter: .357 Magnum","1474"
"Kinnikuman","3272"
"Barefoot Gen 2","1825"
"Yawara! A Fashionable Judo Girl","691"
"Mikan Enikki","3345"
"Adieu Galaxy Express 999","1302"
"Armored Trooper Votoms","2582"
"Lupin III","1412"
"The Mysterious Cities of Gold","1279"
"Sailor Moon Sailor Stars","996"
"City Hunter: The Secret Service","1477"
"City Hunter: Death of the Vicious Criminal Ryo Saeba","1479"
"Armor Hunter Mellowlink","2048"
"Patlabor 2: The Movie","1096"
"Angel Densetsu","5251"
"Queen Emeraldas","1553"
"Hi no Tori: Yamato-hen","2999"
"Ganba Fly High","3568"
"Ah! My Goddess","50"
"City Hunter: Million Dollar Conspiracy","1476"
"Lupin III: Part III","1426"
"Urusei Yatsura Movie 1: Only You","1920"
"Tekkaman Blade","1459"
"Urusei Yatsura Movie 3: Remember My Love","1922"
"5-tou ni Naritai.","8120"
"Muteki Koujin Daitarn 3","3305"
"Gokinjo Monogatari","852"
"City Hunter: Bay City Wars","1475"
"Cardcaptor Sakura Specials","2424"
"Chibi Maruko-chan","951"
"Farewell to Space Battleship Yamato: In the Name of Love","3067"
"Ginga Hyouryuu Vifam","2987"
"Hi no Tori: Uchuu-hen","2998"
"Fushigi Mahou Fun Fun Pharmacy","8503"
"The Cockpit","2500"
"Hareluya II Boy","4211"
"Dokkiri Doctor","4554"
"Those Who Hunt Elves II","1046"
"TWO-MIX: White Reflection","2728"
"Patlabor: The Movie","1095"
"Star Blazers: The Quest for Iscandar","1650"
"Ashita no Joe","2402"
"Sensual Phrase","1021"
"Star Blazers: The Bolar Wars","1652"
"Special Duty Combat Unit Shinesman","2097"
"Sentou Mecha Xabungle","2254"
"Brigadoon","1450"
"Iria: Zeiram The Animation","432"
"Saber Marionette J to X","1231"
"Gravitation","243"
"Di Gi Charat","293"
"DNA²","563"
"Saber Marionette J","573"
"Twilight of the Dark Master","1245"
"Iketeru Futari","637"
"Neo Ranga","1163"
"Amazing Nurse Nanako","816"
"Blue Seed","998"
"Lost Universe","1184"
"Marmalade Boy","334"
"Legend of Himiko","360"
"Oh! My Goddess: The Adventures of Mini-Goddess","303"
"Mad Bull 34","3448"
"Venus Wars","544"
"Fake","365"
"Voogie's Angel","2453"
"Maris the Chojo","3787"
"Angel Cop","1351"
"Photon: The Idiot Adventures","1944"
"Momoiro Sisters","1188"
"Sakura Diaries","818"
"Sol Bianca: The Legacy","1444"
"Hand Maid May","318"
"El-Hazard: The Wanderers","116"
"Project A-Ko","212"
"Project A-ko: Uncivil Wars","1295"
"Riding Bean","917"
"All Purpose Cultural Cat Girl Nuku Nuku","373"
"Magical Girl Pretty Sammy","1918"
"Agent AiKa","366"
"Melty Lancer","1155"
"Birdy the Mighty","566"
"Hyper Police","1180"
"Shamanic Princess","1182"
"The Guyver: Bio-Booster Armor","6016"
"Saint Luminous Jogakuin","2781"
"Sorcerer Hunters","495"
"The Boy Who Saw The Wind","757"
"Steel Angel Kurumi","554"
"Darkside Blues","1494"
"Hime-chan no Ribbon","2037"
"Fist of the North Star: The Movie","1358"
"Legend of the Last Labyrinth","1644"
"Miyuki-chan in Wonderland","1496"
"Samurai: Hunt for the Sword","2483"
"The Adventures of Kotetsu","2527"
"Fight!! Spirit of the Sword","2022"
"Elf Princess Rane","1630"
"My Dear Marie","1701"
"Demon City Shinjuku","499"
"New Hurricane Polymar","3398"
"Hades Project Zeorymer","1832"
"Otaku no Video","785"
"eX-Driver","377"
"Violinist of Hamelin","1325"
"Earthian","1324"
"Generator Gawl","1022"
"Tekken: The Motion Picture","537"
"Haunted Junction","646"
"Metal Fighter Miku","1175"
"Dirty Pair Flash","1802"
"Battle Athletes Victory","1186"
"Sanctuary","2698"
"Mermaid Forest","620"
"Mermaid's Scar","2017"
"Mamotte Shugogetten!","626"
"Zetsuai 1989","1041"
"Betterman","1136"
"First Kiss Story","725"
"Di Gi Charat Christmas Special","1757"
"Gauche the Cellist","1049"
"Chrono Trigger","1751"
"Tokyo Babylon","1043"
"Wild 7","1959"
"Di Gi Charat Summer Special 2000","1754"
"Night on the Galactic Railroad","1441"
"Blood Reign: Curse of the Yoma","1484"
"Galaxy Fraulein Yuna","2473"
"Gall Force 1: Eternal Story","2060"
"Black Magic M-66","1270"
"Grey: Digital Target","2423"
"Unico","2427"
"Vampire Princess Miyu","690"
"1001 Nights","3914"
"Galaxy Fraulein Yuna Returns","2474"
"Gestalt","1283"
"A Wind Named Amnesia","1793"
"Sol Bianca","1443"
"Tanjou: Debut","3513"
"Ippatsu Kikimusume","1057"
"Legend of Lemnear","434"
"Arion","791"
"Once Upon A Time","1130"
"Spirit of Wonder: Miss China's Ring","2419"
"Colorful","841"
"Bio Hunter","1269"
"The Weathering Continent","1777"
"Spring and Chaos","1206"
"Neo Tokyo","1951"
"Black Jack: The Movie","1521"
"Noiseman Sound Insect","1978"
"Variable Geo","1183"
"With You: Mitsumeteitai","2538"
"Golgo 13: The Professional","1760"
"Golgo 13: Queen Bee","1761"
"Sorcerer On The Rocks","1228"
"Ninja Cadets","1440"
"Baoh","1468"
"Master of Mosquiton '99","1806"
"Sakura Wars TV","561"
"Ys II: Castle in the Heavens","1277"
"Landlock","2078"
"Psychic Force","1027"
"Princess Army: Wedding Combat","3605"
"GoShogun: The Time Etranger","2511"
"Strange Dawn","171"
"Battle Skipper School","1528"
"Iron Virgin Jun","1641"
"Iczer Reborn","2292"
"Iczelion","1831"
"Five Star Stories","2042"
"Fire Tripper","2973"
"Take the X Train","1973"
"Graduation M","2779"
"Girl from Phantasia","3597"
"Virgin Fleet","1772"
"I'm Gonna Be An Angel!","605"
"Ayane's High Kick","2183"
"Silent Mobius: The Motion Picture 2","2100"
"Don't Lose, Makendo!","2081"
"The Fashion Boy is Cool","2091"
"Lightning Trap: Leina & Laika","3596"
"Delpower X Bakuhatsu Miracle Genki!","2058"
"Twilight Q","1981"
"Graduation","2714"
"Delinquent in Drag","2790"
"Debutante Detective Corps","2057"
"Vampire Wars","1765"
"Kameari Park Precinct","2901"
"Sailor Victory","1643"
"Tattoon Master","2102"
"Junk Boy","3889"
"GaoGaiGar","890"
"Megami Paradise","2528"
"Android Announcer Maico 2010","810"
"Mazinger Z","2253"
"Ozanari Dungeon","3065"
"Cleopatra D.C.","2754"
"SD Gundam Sidestory","1939"
"Idol Densetsu Eriko","2938"
"Super Doll Licca-chan","2766"
"A.LI.CE","3463"
"Sougen no Ko Tenguri","11561"
"Akuemon","14231"
"Machine Robo: Revenge of Chronos","3676"
"Wedding Peach","1533"
"Future War Year 198X","8584"
"Amefuri Kozou","6462"
"Kikou Keisatsu Metal Jack","3315"
"Shinkai no Kantai: Submarine 707","16251"
"Ginga Patrol PJ","11307"
"Madara","1580"
"Aa Harimanada","8216"
"All That Gundam","5270"
"Combustible Campus Guardress","2023"
"Kid's Castle","7451"
"Chouja Raideen","2127"
"Antique Heart","5926"
"Chiisana Jumbo","7771"
"Hello! Sandybell","2799"
"Circuit Angel: Ketsui no Starting Grid","8898"
"Licca-chan no Nichiyoubi","8919"
"Gdleen","7139"
"Raven Tengu Kabuto: The Golden-Eyed Beast","3726"
"Genocyber","2775"
"Sasuga no Sarutobi","3806"
"The Adventures of Tom Sawyer","2577"
"Mrs. Pepperpot","2612"
"Karasu Tengu Kabuto","2243"
"Platinumhugen Ordian","832"
"Ai to Yuuki no Pig Girl Tonde Buurin","2041"
"Mahou Gakuen Lunar! Aoi Ryuu no Himitsu","1990"
"Yuusha Raideen","2128"
"Serendipity the Pink Dragon","3201"
"Yamato 2520","6718"
"Hana to Mogura","13089"
"Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri","12971"
"Dragon Quest Retsuden: Roto no Monshou","7491"
"Katri, Girl of the Meadows","3162"
"Perman (1983)","11595"
"The Tokyo Project","2003"
"Refrain Blue","676"
"Alice SOS","8812"
"Toushi Gordian","5022"
"Gene Diver","4470"
"Lily C.A.T.","3258"
"Extra","3525"
"Eight Clouds Rising","1026"
"Lord of Lords Ryu Knight: Adeu's Legend","1849"
"Shizuku","1989"
"Hanaori","7255"
"MAPS","1620"
"Ultraman Kids no Kotowaza Monogatari","6731"
"Dragon's Heaven","3135"
"Hoshi no Orpheus","2876"
"E.Y.E.S. of Mars","1154"
"Licca-chan Fushigi na Mahou no Ring","7294"
"Heisei Inu Monogatari Bow","2749"
"Belle and Sebastian","3836"
"Gasshin Sentai Mechander Robo","3294"
"Coji-Coji","3869"
"Uchuujin Tanaka Tarou","2566"
"Goddamn","9646"
"Takarajima Memorial: Yuunagi to Yobareta Otoko","11685"
"Adachigahara","8181"
"Uchuusen Sagittarius","3317"
"Seikimatsu Darling","1217"
"Dr. Slump Movie 10: Arale no Bikkuriman","8550"
"Trouble Chocolate","744"
"Elementalors","1866"
"Sukeban Deka","2726"
"Dark Cat","4531"
"Marriage","2082"
"Super Mobile Legend Dinagiga","2310"
"Marco","1663"
"Horus: Prince of the Sun","1044"
"Ghost Sweeper Mikami Movie","3037"
"Angelique: Shiroi Tsubasa no Memoire","2536"
"Psychic Wars","1345"
"Odin: Starlight Mutiny","1287"
"Amon Saga","2249"
"Space Travelers","3817"
"Gude Crest: The Emblem of Gude","2069"
"Seraphim Call","2245"
"Phantom Thief Jeanne","142"
"Eternal Family","1106"
"Mighty Space Miners","1867"
"Very Private Lesson","1271"
"Gravitation: Lyrics of Love","507"
"Burn Up!","767"
"The Wonderful World of Puss 'N Boots","2279"
"Roots Search","2250"
"AD Police Files","1346"
"Street Fighter Alpha: The Movie","979"
"Crystal Triangle","2972"
"Phoenix 2772","2793"
"Explorer Woman Ray","4252"
"DNA² OVA","1187"
"Sentimental Journey","677"
"Dragon Century","4318"
"Legend of the Forest","2456"
"Goku: Midnight Eye","1879"
"Kekko Kamen","2525"
"Reign: The Conqueror","1442"
"Battle Athletes","1185"
"Urusei Yatsura Movie 4: Lum The Forever","1923"
"Miami Guns","783"
"RG Veda","439"
"Metal Skin Panic MADOX-01","2461"
"Big Wars","2622"
"Blue Seed Beyond","999"
"Burn Up! W","769"
"Burn Up! Excess","370"
"Devilman: The Birth","2354"
"Battle Arena Toshinden","2462"
"Anne of Green Gables","283"
"Fatal Fury: Legend of the Hungry Wolf","1799"
"Fatal Fury 2: The New Battle","1800"
"Fatal Fury: The Motion Picture","504"
"Mask Of Zeguy","1176"
"DNA Sights 999.9","2019"
"Gatchaman","3154"
"Glass Mask","1974"
"Super Atragon","1938"
"Delightful Moomin Family","2150"
"Cooking Master Boy","110"
"Glassy Ocean","1204"
"Area 88","1488"
"The Devil Lady","1629"
"Other Worlds","2210"
"The Legend of Zorro","3010"
"Brain Powered","1542"
"Honoo no Tenkousei","2050"
"Grimm's Fairy Tale Classics","4060"
"The Trapp Family Story","2557"
"Super Radical Gag Family","2716"
"Azuki-chan","1893"
"Macross 7: The Galaxy is Calling Me","1400"
"Captain Tsubasa","1614"
"Macross Dynamite 7","1398"
"Daa! Daa! Daa!","233"
"Ai Monogatari: 9 Love Stories","2387"
"Macross 7 Encore","1399"
"Future GPX Cyber Formula","1391"
"Miyuki","2231"
"Alfred J. Quack","2813"
"Ninja Robots","3059"
"Natsuki Crisis","2083"
"Assemble Insert","2414"
"Kakyuusei","2610"
"The Humanoid","2974"
"Steel Angel Kurumi Encore","557"
"Yadamon","2806"
"Dancougar: Requiem for Victims","2256"
"Green Legend Ran","1169"
"Digimon Adventure 02","1313"
"Harlock Saga","1645"
"Akazukin Chacha OVA","367"
"Magic User's Club","630"
"Swan Lake","3186"
"Black Lion","1759"
"Sci-fi Harry","1508"
"All Purpose Cultural Cat Girl Nuku Nuku Dash!","374"
"All Purpose Cultural Cat Girl Nuku Nuku TV","375"
"Kurogane Communication","1660"
"Akazukin Chacha","103"
"Hikari no Densetsu","2224"
"Mama wa Shougaku 4-nensei","333"
"Minky Momo in Tabidachi no Eki","6492"
"Saber Rider and the Star Sheriffs","2361"
"Panda! Go Panda!","2611"
"Astro Boy (1980)","3044"
"Gakuen Tokusou Hikaruon","1927"
"Broken Down Film","2550"
"Jumping","2211"
"Bagi, the Monster of Mighty Nature","2312"
"Blue Comet SPT Layzner","3079"
"Apocalypse Zero","1647"
"Roujin Z","2000"
"The Star of Cottonland","1207"
"Birth","2607"
"If I See You in My Dreams","715"
"Samurai Pizza Cats","1261"
"Ningyo","2047"
"Steam Detectives","2704"
"Cat's Eye","2043"
"Argento Soma","285"
"Memory","1984"
"Tobira wo Akete (1995)","1979"
"Male","1982"
"Saber Marionette J Again","1191"
"A Little Princess Sara","2547"
"Attacker You!","3081"
"Ninja Gaiden","619"
"Jungle Emperor Leo Movie","20381"
"Slow Step","2180"
"Dirty Pair: Project Eden","1796"
"Hell Teacher Nube","2012"
"Amon: Apocalypse of Devilman","2356"
"Ai City","5053"
"Uchuu Kazoku Carlvinson","4533"
"Moldiver","571"
"Mainichi ga Nichiyoubi","2059"
"Psycho Diver: Soul Siren","1767"
"Bobby's In Deep","3120"
"Saber Marionette R","1232"
"Eat-Man","1704"
"Eat-Man '98","1599"
"Legend of the Mystical Ninja","2885"
"Voltage Fighter Gowcaizer","1560"
"Devadasy","1529"
"Alice","3640"
"Getter Robo","3579"
"Mado King Granzort","2818"
"Unico in the Island of Magic","2429"
"Street Fighter II V","876"
"Bite Me! Chameleon","5353"
"D4 Princess","2723"
"B't X","286"
"Heavy Metal L-Gaim","2598"
"Clover","1890"
"Panzer World Galient","5153"
"Wish","1958"
"High School! Kimengumi","714"
"Be-Boy Kidnapp'n Idol","2220"
"Little Women","4132"
"Marmalade Boy Movie","520"
"Tenamonya Voyagers","773"
"Transformers: Robots in Disguise","2284"
"Metal Armor Dragonar","865"
"Genesis Survivor Gaiarth","2068"
"Taro the Dragon Boy","1208"
"B't X Neo","1736"
"Wild Knights Gulkeeva","3099"
"Monster Rancher","1469"
"Blue Flames","3306"
"Giant Gorg","3327"
"Sword for Truth","1451"
"Speed Racer","1445"
"Kore ga UFO da! Soratobu Enban","4250"
"Future Police Urashiman","2933"
"Ninja Resurrection","1455"
"Revolutionary Girl Utena: The Adolescence of Utena","441"
"Megazone 23","1935"
"Megazone 23 Part II","1935"
"Megazone 23 Part III","1935"
"Space Fantasia 2001 Nights","1662"
"Android Kikaider","598"
"Maze","28653"
"Casshan: Robot Hunter","1598"
"Takarajima","2618"
"Voltes V","1069"
"Mashin Eiyuuden Wataru","3837"
"Magical Angel Sweet Mint","2040"
"Fables of the Green Forest","4615"
"Maya the Bee","2571"
"Magical Angel Creamy Mami","2044"
"Dogtanian and the Three Muskehounds","3761"
"Perrine Monogatari","2549"
"Mahou no Yousei Persia","2039"
"Starship Troopers","2516"
"Brave Beats","31573"
"Fushigi na Somera-chan","30746"
"Hacka Doll the Animation","30721"
"STARMYU","30375"
"JK Meshi!","31578"
"Kagewani","30524"
"Kamisama Minarai: Himitsu no Cocotama","31044"
"Ketsuekigata-kun! 3","31566"
"Komori-san Can't Decline!","31091"
"Kowabon","30948"
"Kyoufu! Zombie Neko","31539"
"Lovely Muuuuuuuco!","30651"
"Hakone-chan","31143"
"Bottom Biting Bug 4","31747"
"Mr. Osomatsu","31174"
"Peeping Life TV: Season 1??","31549"
"Shin Atashinchi","30649"
"Teekyuu 6","31440"
"Valkyrie Drive: Mermaid","30385"
"Yuru Yuri San☆Hai!","30279"
"Aoki Hagane no Arpeggio: Ars Nova Cadenza","24921"
"Chibi Maruko-chan Movie: Italia kara Kita Shounen","31202"
"Genocidal Organ","23279"
"Girls und Panzer der Film","18617"
"Harmony","28211"
"The Empire of Corpses","28625"
"Tobidasu PriPara: Minna de Mezase! Idol☆Grand Prix","31055"
"The Laws of the Universe: Part 0","30850"
"Cyborg 009 vs Devilman","31050"
"Bikini Warriors Special","31283"
"Aria the Avvenire","29893"
"Haikyuu!! vs. ""Akaten""","35806"
"Hantsu x Trash","31491"
"Hero Company","30512"
"Hetalia: The World Twinkle Specials","31158"
"Makura no Danshi: Sono Ato no Makura no Danshi","31244"
"Nanairo Kakumei","31738"
"Queen's Blade: Grimoire","30679"
"Teekyuu 5 Specials","31668"
"Triage X: Recollection XOXO","30250"
"Valkyrie Drive: Mermaid Specials","31736"
"Danchigai","30127"
"Hetalia: The World Twinkle","28607"
"Junjou Romantica 3","25649"
"Kaijuu Sakaba Kanpai!","30777"
"Kataribe Shoujo Honoka","31377"
"Kurayami Santa","30947"
"Lupin III: Part IV","27947"
"Makura no Danshi","30705"
"Million Doll","29941"
"Osiris no Tenbin","31362"
"School Shock","29876"
"Suzakinishi The Animation","30826"
"Teekyuu 5","30567"
"Venus Project: Climax","30251"
"Wakaba*Girl","30355"
"Wakako-zake","30437"
"Wooser no Sono Higurashi 3","29017"
"Hikawa Maru Monogatari","31235"
"Ano Hi, Bokura wa Senjou de: Shounenhei no Kokuhaku","31563"
"High School DxD BorN Specials","31326"
"Himouto! Umaru-chan S","31234"
"Isuca: Gokuraku","28713"
"Mottainai","39148"
"Stitch! Perfect Memory","31238"
"Teekyuu 4 Specials","31608"
"The Eden of Grisaia Specials","31368"
"Yakyuubu Aruaru","31177"
"Yona of the Dawn OVA","30370"
"Battle Spirits: Burning Soul","27737"
"Etotama","28221"
"Funassyi no FunaFunaFuna Biyori","30342"
"Gon 2nd Season","30410"
"Wish Upon the Pleiades","17919"
"Jewelpet Magical Change","30030"
"Magical Girl Lyrical Nanoha ViVid","25939"
"Narudoma","29715"
"Omakase Mamitasu","29846"
"Pikaia!","30386"
"Robot Girls Z+","29035"
"Saint Seiya: Soul of Gold","28215"
"Show By Rock!!","27441"
"Sushi and Beyond","29722"
"Tamagotchi! Tamatomo Daishuu GO","30232"
"Teekyuu 4","26395"
"Urawa no Usagi-chan","27927"
"Vampire Holmes","28929"
"Anime-gatari","30617"
"Detective Conan Movie 19: The Hellfire Sunflowers","28479"
"Love Live! The School Idol Movie","24997"
"Miss Hokusai","23987"
"Tensai Bakavon: Yomigaeru Flanders no Inu","25987"
"Yowamushi Pedal: Re:ROAD","30790"
"Yuuyake Dandan","30309"
"Etotama Specials","31070"
"Frame Arms: A Violent Struggle","30010"
"Haiyore! Nyaruko-san F","26023"
"Magical Girl Lyrical Nanoha ViVid Recap","31137"
"Sanzoku Diary","30378"
"Trinity Seven OVA","28285"
"Wolf Girl and Black Prince OVA","28299"
"Majestic Prince","15863"
"Planzet","8297"
"Captain Earth","21677"
"Yuuki Yuuna is a Hero","25519"
"You're Being Summoned, Azazel","10216"
"Moyashimon","3001"
"Lime-iro Senkitan","1097"
"Demon Prince Enma","1556"
"Samurai Bride","15377"
"Leviathan: The Last Defense","17681"
"Battle Girls: Time Paradox","10308"
"Welcome to Irabu's Office","6774"
"Master of Epic: The Animation Age","1885"
"Arata-naru Sekai","14373"
"Ichigeki Sacchuu!! HoiHoi-san","932"
"AIKa Zero","6443"
"Phoenix","1371"
"Shoka","8337"
"Kamen no Maid Guy","3616"
"Omamori Himari","6324"
"Dogs: Bullets & Carnage","5593"
"Blassreiter","3407"
"Najica Blitz Tactics","321"
"Yumedamaya Kidan","3003"
"Tantei Opera Milky Holmes","7768"
"Fight Ippatsu! Juuden-Chan!!","5973"
"Munto","1174"
"Aoki Hagane no Arpeggio: Ars Nova DC","24919"
"Kämpfer für die Liebe","10076"
"Solty Rei: Opportunities Missed, Love Shared","3138"
"Rozen Maiden: Detective Kun-Kun","2237"
"Sengoku Basara: Samurai Kings 2","6634"
"Space Battleship Yamato 2199: Odyssey of the Celestial Ark","23249"
"Mini Sengoku Basara: Chousokabe-kun to Mouri-kun","7857"
"Humanity Has Declined Recap","16101"
"Space Battleship Yamato: The New Voyage","3071"
"Mushibugyou OVA","24171"
"Zettai Bouei Leviathan: Mini Takibi Gekijou","19397"
"Kämpfer Picture Drama","7782"
"Rozen Maiden: Träumend","65"
"Queen's Blade: Rebellion Specials","13855"
"Supercell: Black Rock Shooter","12079"
"Blue Dragon: Trials of the Seven Shadows","4197"
"Humanity Has Declined Specials","15617"
"Senyuu. Specials","17391"
"Aoki Hagane no Arpeggio: Ars Nova - Kirikumas","23627"
"DD Hokuto no Ken","10177"
"Dog Days'': Limone Resort Tenbou Onsen!","31851"
"Witch Craft Works OVA","22117"
"Queen's Blade: Beautiful Warriors","8456"
"Gunbuster Renewal EX","7248"
"Munto 2: Beyond the Walls of Time","1135"
"Space Pirate Captain Herlock: The Endless Odyssey","1081"
"Queen's Blade OVA","10924"
"Hokuto no Ken: Legend of Heroes","7363"
"Un-Go: Inga Nikki","12411"
"Asura Cryin' 2","6676"
"Fist of the Blue Sky","3864"
"Senyuu. 2","18523"
"Upotte!! OVA","14173"
"Gunbuster 2 Movie","1911"
"Blade & Soul Specials","23781"
"The Fruit of Grisaia Specials","29101"
"Freezing Vibration Specials","21373"
"Date a Live: Date to Date","17641"
"Final Yamato","3072"
"Azumanga Web Daioh","1593"
"Strike Witches Movie","9751"
"Legends of the Dark King: A Fist of the North Star Story","4549"
"Queen's Blade OVA Specials","12065"
"Strike Witches OVA","1862"
"Patema Inverted: Beginning of the Day","13429"
"Queen's Blade: Rebellion","11859"
"Tokyo Ravens Specials","23405"
"Otome Youkai Zakuro Picture Drama","10180"
"DD Fist of the North Star","17705"
"Dragonaut: The Resonance Special","5072"
"Dantalian no Shoka: Ibarahime","12879"
"Gunbuster Movie","1911"
"Azumanga Daioh: The Very Short Movie","659"
"Karneval Specials","23425"
"Space Dandy Picture Drama","25635"
"Witch Craft Works Specials","23487"
"Fist of the North Star: Legend of Kenshiro","5291"
"Dog Days Recap","29413"
"Strike Witches: Operation Victory Arrow","23725"
"Sunday Without God: Memories","20423"
"Sengoku Basara: End of Judgement","23201"
"Beet the Vandel Buster Excellion","1123"
"One Piece: Adventure of Nebulandia","32051"
"Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party","18549"
"Be Forever Yamato","3069"
"Rozen Maiden: Ouvertüre","1719"
"Aesthetica of a Rogue Hero Specials","15729"
"Jakusansei Million Arthur","30954"
"Isobe Isobee Monogatari: Ukiyo wa Tsurai yo","28427"
"Fuusen Inu Tinny 2nd Season","31640"
"Kare Baka: Wagahai no Kare wa Baka de R","31865"
"Pandora in the Crimson Shell","32214"
"LocoDol OVA","30988"
"Wakaba*Girl: Onsen Tsukaritai","31909"
"Ketsuekigata-kun! 4","32274"
"Mahou Shoujo Nante Mouiidesukara.","33795"
"Witchy Pretty Cure!","31884"
"Nurse Witch Komugi R","31890"
"Ooya-san wa Shishunki!","31621"
"Rilu Rilu Fairilu: Yousei no Door","34754"
"Sushi Police","31633"
"Tabi Machi Late Show","32309"
"Teekyuu 7","32228"
"Garakowa -Restore the World-","25907"
"King of Prism by Pretty Rhythm","31762"
"Initial D Legend 3: Dream","30952"
"PriPara Movie: Minna no Akogare♪ Let's Go☆Prix Paris","31919"
"Sinbad: The Magic Lamp and the Moving Islands","31829"
"Bakuon!! OVA","31883"
"Snow White with the Red Hair OVA","31483"
"Nisekoi: OVA","32553"
"Shomin Sample Specials","31797"
"Bakumatsu Gijinden Roman","16211"
"Fang of the Sun Dougram","2257"
"Ride Back","4618"
"Xi Avant","10405"
"Glass Fleet","973"
"Sacred Seven","10156"
"Wanna be the Strongest in the World","11763"
"Muromi-san","16910"
"Papuwa","2501"
"Detonator Orgun","1178"
"Murder","3743"
"Guyver: Out of Control","2293"
"801 T.T.S. Airbats","1233"
"Aoki Densetsu Shoot!","1327"
"Call Me Tonight","2147"
"Prince Planet","6448"
"Romance of the Three Kingdoms","970"
"Hans Christian Anderson's The Little Mermaid","3043"
"Urusei Yatsura Movie 6: Always My Darling","1925"
"Dream Hunter Rem","4003"
"Lupin III: The Mystery of Mamo","1435"
"Ringing Bell","2199"
"Muramasa","3475"
"Idol Fighter Su-Chi-Pai","3816"
"Blue Sonnet","2051"
"Triton of the Sea","2718"
"Bavel no Hon","4458"
"Eden's Bowy","1189"
"Patalliro!","2835"
"Animal Treasure Island","3842"
"Wild Arms: Twilight Venom","347"
"Angel Links","1226"
"Superbook","2882"
"The Dark Myth","1966"
"Flint the Time Detective","2281"
"Sin: The Movie","2262"
"CLAMP School Detectives","1844"
"Dash! Kappei","2748"
"Hiatari Ryoukou!","729"
"Shinzo","1137"
"Sonic the Hedgehog: The Movie","2263"
"Nobody's Boy Remi","2828"
"Starship Girl Yamamoto Yohko II","1671"
"Ojamajo Doremi","350"
"Ojamajo Doremi #","351"
"Ojamajo Doremi # Movie","2947"
"Maple Town","2223"
"Gundress","1160"
"Kimera","2592"
"Akai Koudan Zillion","2688"
"Push","3474"
"Ganbare! Kickers","3053"
"Nurse Angel Ririka SOS","616"
"Lady Georgie","2542"
"The Super Milk-chan Show","1769"
"Super Milk-chan","1743"
"Hana no Ko Lunlun","2230"
"Urusei Yatsura Special: It's Spring! Take Off!","1481"
"The Abashiri Family","305"
"Monkey Magic","1139"
"Tokyo Pig","2280"
"The Day the Earth Moved","2915"
"Belladonna of Sadness","3220"
"Harmagedon","1626"
"Dai-Guard","1312"
"Wedding Peach DX","1957"
"Sherlock Hound","1972"
"Space Pirate Mito","2699"
"Legend of the Galactic Heroes: Golden Wings","3015"
"New Dominion Tank Police","1152"
"Mighty Orbots","8130"
"Candy Candy","2800"
"Candy Candy: The Call of Spring","2801"
"Tenshi Nanka ja Nai","3512"
"Fortune Quest L","3185"
